text_id,macro_category,n_cases
gig_751d,Extension,1
gig_752a,Enhancement,1
gig_752a,Extension,1
gig_752e,Extension,1
gig_755,Elaboration,1
gig_756a,Enhancement,1
gig_756a,Extension,2
gig_756b,Enhancement,1
gig_756b,Extension,2
gig_756d,Extension,1
gig_756g,Extension,1
gig_757b,Extension,1
gig_757h,Extension,1
gig_758b,Enhancement,1
gig_758b,Extension,1
gig_759a,Enhancement,1
gig_759b,Enhancement,1
gig_759c,Extension,1
gig_759f,Extension,1
gig_759g,Enhancement,1
gig_759h,Enhancement,1
gig_760b,Extension,2
gig_760c,Extension,1
gig_760d,Enhancement,2
gig_760d,Extension,1
gig_760h,Extension,1
gig_761b,Extension,1
gig_761c,Extension,1
gig_761d,Enhancement,2
gig_761d,Extension,1
gig_761f,Extension,1
gig_761g,Extension,1
gig_761h,Extension,2
gig_762b,Enhancement,1
gig_762b,Extension,1
gig_762d,Extension,1
gig_762f,Extension,2
gig_762g,Enhancement,1
gig_782,Enhancement,1
gig_783a,Enhancement,1
gig_783b,Enhancement,1
gig_784a,Elaboration,2
gig_784a,Enhancement,2
gig_784a,Extension,1
gig_784b,Elaboration,2
gig_784b,Enhancement,1
gig_784b,Extension,1
gig_789b,Extension,1
gig_793c,Extension,1
gig_801c,Extension,1
gig_802b,Enhancement,1
gig_809a,Extension,1
gig_809d,Extension,1
gig_811c,Enhancement,1
gig_819a,Enhancement,1
gig_81b,Extension,3
gig_81c,Enhancement,1
gig_823a,Enhancement,1
gig_824a,Enhancement,1
gig_825a,Enhancement,1
gig_826c,Enhancement,1
gig_829c,Enhancement,1
gig_82b,Elaboration,1
gig_82c,Enhancement,1
gig_831a,Enhancement,1
gig_835b,Enhancement,1
gig_835c,Enhancement,1
gig_835c,Extension,1
gig_836a,Extension,1
gig_836b,Enhancement,1
gig_836d,Elaboration,1
gig_836d,Enhancement,3
gig_836d,Extension,2
gig_838c,Enhancement,2
gig_839b,Enhancement,1
gig_840b,Elaboration,1
gig_840d,Extension,1
gig_841c,Enhancement,1
gig_842a,Extension,1
gig_842c,Enhancement,1
gig_842d,Enhancement,1
gig_843b,Enhancement,4
gig_843c,Enhancement,3
gig_843c,Extension,1
gig_844a,Enhancement,1
gig_845b,Enhancement,1
gig_845d,Enhancement,3
gig_846a,Extension,1
gig_847b,Enhancement,1
gig_849b,Elaboration,1
gig_849b,Enhancement,1
gig_849b,Extension,1
gig_849c,Enhancement,1
gig_84b,Enhancement,3
gig_84c,Enhancement,1
gig_850a,Enhancement,1
gig_850b,Enhancement,1
gig_850d,Extension,2
gig_851d,Enhancement,1
gig_851d,Extension,1
gig_852b,Extension,1
gig_852c,Extension,1
gig_852d,Enhancement,2
gig_852d,Extension,1
gig_852e,Enhancement,2
gig_854b,Extension,1
gig_854e,Extension,1
gig_855d,Enhancement,1
gig_856a,Extension,1
gig_856b,Enhancement,1
gig_856e,Elaboration,1
gig_857a,Enhancement,2
gig_857c,Enhancement,1
gig_858a,Extension,1
gig_858b,Enhancement,1
gig_858c,Elaboration,1
gig_859a,Elaboration,1
gig_859b,Extension,1
gig_859c,Elaboration,1
gig_859e,Enhancement,1
gig_85b,Extension,1
gig_860d,Elaboration,1
gig_860f,Enhancement,1
gig_861b,Extension,1
gig_861c,Extension,1
gig_861d,Enhancement,3
gig_861e,Enhancement,1
gig_862d,Enhancement,1
gig_863a,Enhancement,1
gig_863e,Enhancement,5
gig_864e,Enhancement,1
gig_865b,Enhancement,1
gig_865c,Enhancement,1
gig_865e,Enhancement,1
gig_867c,Enhancement,1
gig_867d,Enhancement,1
gig_867e,Elaboration,1
gig_867e,Enhancement,1
gig_869c,Enhancement,1
gig_869e,Enhancement,1
gig_86a,Enhancement,1
gig_86b,Extension,1
gig_870d,Enhancement,1
gig_870e,Enhancement,2
gig_870e,Extension,1
gig_871b,Enhancement,1
gig_871e,Enhancement,1
gig_872e,Enhancement,1
gig_872e,Extension,1
gig_873b,Extension,1
gig_873c,Extension,1
gig_873d,Elaboration,1
gig_873d,Enhancement,1
gig_873e,Extension,1
gig_873f,Extension,2
gig_874c,Elaboration,1
gig_875b,Extension,1
gig_875c,Enhancement,2
gig_875c,Extension,1
gig_876a,Extension,2
gig_876c,Enhancement,1
gig_876c,Extension,1
gig_877c,Elaboration,1
gig_877c,Extension,1
gig_877e,Elaboration,1
gig_877f,Extension,3
gig_878b,Extension,1
gig_879f,Extension,1
gig_87a,Enhancement,3
gig_880a,Extension,1
gig_880b,Enhancement,1
gig_880d,Extension,1
gig_880e,Extension,1
gig_881a,Extension,2
gig_881c,Extension,1
gig_883a,Extension,2
gig_883e,Enhancement,2
gig_884a,Enhancement,1
gig_884a,Extension,1
gig_884b,Enhancement,1
gig_884c,Enhancement,1
gig_885a,Enhancement,1
gig_886b,Enhancement,1
gig_887a,Extension,1
gig_888a,Enhancement,2
gig_888b,Enhancement,3
gig_888b,Extension,1
gig_890b,Extension,2
gig_890c,Enhancement,2
gig_891a,Enhancement,1
gig_891b,Enhancement,1
gig_891c,Enhancement,1
gig_892b,Enhancement,3
gig_893,Elaboration,2
gig_893,Extension,1
gig_894a,Elaboration,1
gig_894a,Enhancement,1
gig_894b,Enhancement,1
gig_894c,Enhancement,3
gig_895b,Elaboration,1
gig_895b,Enhancement,1
gig_896b,Extension,1
gig_897b,Elaboration,1
gig_898a,Enhancement,1
gig_898b,Enhancement,1
gig_898c,Extension,2
gig_899b,Enhancement,1
gig_8a,Enhancement,1
gig_901a,Enhancement,1
gig_901b,Enhancement,1
gig_902a,Enhancement,3
gig_902b,Enhancement,1
gig_903a,Enhancement,1
gig_904b,Enhancement,1
gig_904c,Enhancement,1
gig_905a,Extension,2
gig_905b,Enhancement,2
gig_905c,Enhancement,1
gig_905d,Extension,1
gig_906b,Enhancement,1
gig_906c,Enhancement,1
gig_906d,Enhancement,1
gig_907a,Extension,2
gig_907b,Enhancement,1
gig_907c,Enhancement,1
gig_908b,Enhancement,1
gig_908c,Enhancement,3
gig_908c,Extension,2
gig_908d,Enhancement,1
gig_909a,Extension,1
gig_909b,Enhancement,1
gig_909c,Extension,1
gig_90a,Enhancement,1
gig_910a,Enhancement,1
gig_910b,Enhancement,1
gig_910c,Enhancement,2
gig_910d,Enhancement,1
gig_911a,Extension,2
gig_911b,Enhancement,1
gig_911c,Elaboration,1
gig_911c,Enhancement,3
gig_912b,Enhancement,1
gig_912b,Extension,1
gig_912c,Enhancement,1
gig_912d,Enhancement,1
gig_913b,Enhancement,1
gig_913c,Enhancement,2
gig_914b,Enhancement,2
gig_914c,Enhancement,1
gig_915a,Extension,1
gig_915b,Enhancement,1
gig_915c,Enhancement,2
gig_916a,Enhancement,1
gig_916a,Extension,1
gig_916b,Enhancement,2
gig_916c,Enhancement,1
gig_916c,Extension,1
gig_917b,Enhancement,1
gig_917c,Enhancement,2
gig_917c,Extension,3
gig_917d,Extension,1
gig_918a,Enhancement,1
gig_918b,Enhancement,1
gig_918c,Enhancement,1
gig_919c,Enhancement,3
gig_919d,Extension,1
gig_91a,Extension,1
gig_920b,Enhancement,1
gig_920c,Enhancement,3
gig_921b,Enhancement,2
gig_921c,Enhancement,1
gig_922b,Enhancement,1
gig_922c,Enhancement,1
gig_922d,Enhancement,1
gig_923a,Extension,2
gig_923b,Enhancement,2
gig_923c,Enhancement,2
gig_923c,Extension,1
gig_924b,Enhancement,1
gig_924c,Enhancement,1
gig_925a,Extension,1
gig_925b,Enhancement,2
gig_925c,Enhancement,1
gig_925d,Enhancement,1
gig_926b,Enhancement,1
gig_926c,Extension,1
gig_927c,Enhancement,1
gig_928d,Enhancement,1
gig_929a,Enhancement,2
gig_929b,Enhancement,1
gig_929d,Extension,1
gig_930b,Enhancement,1
gig_930c,Enhancement,2
gig_930d,Enhancement,1
gig_931b,Enhancement,3
gig_932b,Enhancement,2
gig_932c,Enhancement,2
gig_932c,Extension,3
gig_932d,Enhancement,1
gig_933b,Enhancement,1
gig_933c,Enhancement,1
gig_933d,Enhancement,1
gig_934b,Enhancement,1
gig_934c,Enhancement,1
gig_935b,Enhancement,1
gig_935c,Enhancement,1
gig_936b,Enhancement,2
gig_936c,Enhancement,1
gig_937b,Enhancement,2
gig_937c,Enhancement,4
gig_937c,Extension,1
gig_938b,Enhancement,1
gig_938c,Enhancement,1
gig_938d,Enhancement,1
gig_939b,Enhancement,2
gig_939c,Elaboration,1
gig_939c,Enhancement,1
gig_93a,Enhancement,1
gig_940b,Enhancement,2
gig_940c,Enhancement,1
gig_941b,Enhancement,1
gig_941c,Enhancement,2
gig_941d,Extension,1
gig_942c,Enhancement,1
gig_942c,Extension,1
gig_943a,Extension,1
gig_943b,Enhancement,1
gig_944c,Enhancement,1
gig_944d,Enhancement,1
gig_944d,Extension,1
gig_944e,Enhancement,1
gig_944e,Extension,1
gig_945b,Enhancement,1
gig_945c,Enhancement,1
gig_945c,Extension,2
gig_946a,Extension,1
gig_946c,Enhancement,2
gig_946d,Enhancement,1
gig_947a,Enhancement,1
gig_947b,Enhancement,2
gig_948a,Enhancement,1
gig_948b,Enhancement,1
gig_948c,Enhancement,1
gig_949b,Extension,1
gig_950b,Enhancement,1
gig_954a,Elaboration,1
gig_954a,Enhancement,2
gig_955b,Elaboration,1
gig_955b,Enhancement,2
gig_956b,Elaboration,1
gig_957,Elaboration,1
gig_957,Enhancement,4
gig_958a,Elaboration,1
gig_958b,Elaboration,1
gig_959a,Elaboration,1
gig_959b,Enhancement,4
gig_959b,Extension,1
gig_95b,Enhancement,1
gig_95b,Extension,1
gig_95c,Elaboration,1
gig_95c,Extension,1
gig_960a,Enhancement,2
gig_962a,Elaboration,1
gig_962b,Elaboration,1
gig_962b,Enhancement,3
gig_963a,Enhancement,2
gig_964b,Enhancement,1
gig_96a,Enhancement,1
gig_96b,Enhancement,1
gig_96b,Extension,1
gig_973b,Extension,1
gig_974a,Enhancement,1
gig_975a,Enhancement,1
gig_975b,Enhancement,2
gig_976a,Enhancement,4
gig_976b,Enhancement,1
gig_977a,Elaboration,1
gig_977a,Enhancement,3
gig_977b,Elaboration,1
gig_977b,Enhancement,1
gig_978a,Elaboration,1
gig_978a,Enhancement,4
gig_978a,Extension,5
gig_978d,Extension,1
gig_979a,Extension,2
gig_979b,Enhancement,1
gig_97b,Extension,1
gig_97c,Enhancement,1
gig_981c,Enhancement,1
gig_982b,Extension,1
gig_984b,Extension,1
gig_987,Elaboration,1
gig_988,Enhancement,2
gig_989,Enhancement,1
gig_98b,Extension,1
gig_98c,Enhancement,1
gig_990a1,Elaboration,1
gig_990a1,Enhancement,3
gig_990a2,Extension,1
gig_991a1,Elaboration,1
gig_991a2,Enhancement,1
gig_991a2,Extension,2
gig_992a1,Enhancement,4
gig_992a2,Enhancement,1
gig_992a2,Extension,2
gig_993a2,Elaboration,1
gig_993a2,Extension,1
gig_994b,Extension,1
gig_996c,Extension,2
gig_997b,Extension,1
gig_998a,Extension,1
gig_999,Extension,1
