level,connector,path_1,path_2,path_3,path_4,path_5,macro_category,connector_lower,include_main_v2
inter_sentential,for an extended period,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,for an extended period,True
inter_sentential,for an extended time,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,for an extended time,True
inter_sentential,for an extended duration,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,for an extended duration,True
inter_sentential,during this time,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,during this time,True
inter_sentential,during the entire time,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,during the entire time,True
inter_sentential,during the whole period,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,during the whole period,True
inter_sentential,during the whole day,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,during the whole day,True
inter_sentential,over the course of the day,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,over the course of the day,True
inter_sentential,over the course of the week,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,over the course of the week,True
inter_sentential,over the course of the year,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,over the course of the year,True
inter_sentential,over a long period,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,over a long period,True
inter_sentential,over an extended period,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,over an extended period,True
inter_sentential,over many years,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,over many years,True
inter_sentential,over several years,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,over several years,True
inter_sentential,for many years,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,for many years,True
inter_sentential,for months,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,for months,True
inter_sentential,for weeks,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,for weeks,True
inter_sentential,for days,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,for days,True
inter_sentential,endlessly repeating,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,endlessly repeating,True
inter_sentential,continually over time,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,continually over time,True
inter_sentential,from that moment on,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,from that moment on,True
inter_sentential,from then on,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,from then on,True
inter_sentential,all night,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,all night,True
inter_sentential,all morning,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,all morning,True
inter_sentential,all afternoon,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,all afternoon,True
inter_sentential,all week,Enhancement,Spatio-temporal,Complex,Durative,,Enhancement,all week,True
